submission_date,state,tot_cases,conf_cases,new_case,tot_death,conf_death,new_death
2020-02-11,MS,0,0,0,0,0,0
2021-07-13,NE,225714,0,129,2267,0,2
2021-11-28,NV,469346,456436,393,7972,0,0
2021-06-15,NV,327831,327831,252,5626,0,2
2021-05-26,IN,741697,0,644,13547,13131,5
2021-08-06,VT,23637,0,80,252,0,0
2020-04-08,ND,251,0,14,4,0,0
2021-05-23,IN,740189,0,563,13529,13113,0
2021-09-04,IL,1541336,1541336,3012,26634,24083,20
2020-02-18,MS,0,0,0,0,0,0
2021-01-07,ID,147173,121116,1067,1517,1339,29
2020-09-09,MO,104146,0,2117,2041,0,21
2020-08-28,CT,52495,50387,145,4465,3579,0
2020-03-25,ID,123,0,52,0,0,0
2021-12-19,CA,5178422,4909188,0,74996,0,0
2020-06-17,IL,135046,134185,546,6666,6485,87
2021-03-17,IN,675576,0,915,12863,12466,17
2020-04-03,NH,540,0,61,7,0,2
2021-06-19,ID,194126,155388,60,2122,1850,0
2020-02-21,WA,1,0,0,0,0,0
2021-08-21,ME,73659,53427,6,924,862,1
2020-04-07,DE,1106,1098,226,16,0,1
2020-08-01,NH,6613,0,30,416,0,1
2020-11-26,MS,151358,121751,735,4269,3621,23
2020-12-16,ID,125452,104753,1433,1231,1104,17
2021-03-25,ID,178887,143872,333,1954,1705,2
2021-03-16,MO,560426,0,594,8691,0,4
2020-09-29,NC,209004,203691,1357,3801,3758,32
2021-11-29,NH,160287,0,916,1694,0,11
2020-01-30,MD,0,0,0,0,0,0
2021-03-13,NV,299065,299065,442,5117,0,20
2021-02-12,ND,98551,93764,85,1431,0,0
2020-07-05,CA,260155,260155,5410,6265,6265,18
2020-06-03,MI,100953,92497,888,5995,5693,16
2020-07-05,NV,22646,22418,843,557,0,4
2020-03-16,CT,41,0,15,0,0,0
2021-05-05,NH,95881,0,167,1308,0,1
2021-05-09,DE,106877,99639,102,1636,1495,0
2021-08-27,NV,386559,386559,1287,6433,0,35
2021-09-21,NH,115612,0,211,1462,0,4
2020-03-14,MO,26,0,11,0,0,0
2020-12-21,NC,489208,450034,4747,7121,6677,64
2021-10-17,NE,276659,212344,152,2912,2455,7
2021-08-28,MT,125856,111605,240,1784,1784,1
2021-04-24,IL,1318998,1318998,2907,24114,21802,31
2020-12-02,ME,12558,11154,350,220,218,2
2020-03-23,NC,324,324,38,2,2,1
2021-08-28,MI,1056586,943351,1877,21527,20237,7
2020-02-08,NV,0,0,0,0,0,0
2022-02-01,WI,1520640,1336857,4012,12453,11207,79
2020-10-17,MI,267992,242641,1594,7419,7081,26
2020-09-11,NV,73051,72806,260,1474,0,10
2021-12-09,WI,1017301,905850,5112,10330,9298,70
2021-12-12,AL,851798,626214,385,16511,12826,13
2020-03-02,MO,0,0,0,0,0,0
2021-12-18,VT,53856,0,413,435,0,2
2021-06-26,NV,331919,331919,305,5668,0,1
2020-02-29,MS,0,0,0,0,0,0
2020-10-02,ME,5468,4900,0,142,141,0
2021-08-04,MS,356055,216109,3164,7819,5399,14
2022-02-20,WA,1406115,0,4574,11615,0,0
2021-03-11,ME,46650,36354,209,723,700,0
2021-10-20,CA,4811613,4595382,3070,70593,70593,156
2021-07-30,DE,111275,103413,146,1830,1674,0
2020-11-15,ID,82245,70435,928,759,700,0
2021-09-25,MD,526690,0,1567,10410,10182,16
2020-08-05,MI,173081,157155,1501,6584,6267,4
2021-03-16,MI,722205,653287,3293,16907,15903,20
2021-08-20,CA,4263107,4084799,14716,64503,64503,120
2021-02-06,NV,283391,283391,898,4496,0,33
2020-10-03,MT,14561,14561,278,186,186,0
2021-05-02,WI,661685,599227,476,7567,6839,-2
2020-02-05,MD,0,0,0,0,0,0
2020-08-10,AL,102116,97424,926,2729,2444,43
2020-04-04,IL,10357,0,1453,243,0,33
2021-06-03,NV,325031,325031,350,5599,0,6
2021-11-06,ND,151644,128595,0,1791,0,0
2021-09-04,ND,119469,108216,86,1564,0,0
2020-07-06,NV,23137,22909,491,560,0,3
2021-02-22,IL,1175655,1175655,1246,22506,20303,40
2021-06-24,NE,224375,0,29,2259,0,0
2020-11-21,NC,335274,316635,3867,5497,5324,46
2020-05-06,ME,1254,1174,0,62,62,0
2021-01-18,NE,182785,0,395,1842,0,5
2021-01-22,NE,186982,0,858,1878,0,10
2020-04-26,AL,6460,6297,201,337,317,15
2020-05-02,WA,15007,0,327,830,0,6
2022-02-15,IL,3004664,3004664,2893,36057,32072,59
2021-03-29,DE,95268,89769,188,1552,1413,8
2020-04-11,WA,9585,0,453,491,0,16
2021-01-09,NH,50871,0,719,862,0,16
2020-09-14,IL,264839,262744,1373,8546,8314,5
2022-02-04,IL,2957563,2957563,10070,35157,31296,80
2020-03-15,NV,16,0,5,0,0,0
2020-08-05,ND,7177,7177,120,109,0,1
2021-11-05,DE,145330,133054,274,2115,1937,14
2021-01-23,CA,3085040,3085040,22972,35544,35544,515
2021-12-24,DE,170009,155377,1378,2271,2080,16
2020-04-29,WA,14069,0,208,801,0,15
2021-08-01,WA,474368,0,655,6124,0,1
2021-06-15,MD,461392,0,67,9737,9520,5
2021-03-22,MO,563282,0,664,8729,0,9
2021-04-27,MI,947182,849847,3956,18954,17801,65
2021-12-16,MT,194562,160661,165,2873,2873,4
2021-07-03,NC,1006160,861382,526,13645,12034,5
2021-01-08,WA,266619,0,4435,3699,0,65
2020-11-04,CA,940010,940010,5338,17771,17771,79
2020-11-04,MI,329976,300399,6196,7949,7579,46
2020-10-05,ND,24364,24364,502,280,0,3
2020-05-09,CA,64561,64561,2049,2576,2576,83
2021-06-26,ID,194734,155888,44,2145,1869,0
2020-07-30,MI,165160,149934,1441,6536,6220,12
2020-07-10,NC,81658,81497,1993,1602,1601,12
2020-12-11,NV,181310,181310,2783,2479,0,45
2020-11-04,ID,68314,59180,1290,664,616,17
2020-11-17,NE,103624,0,2246,816,0,19
2020-08-24,ME,4369,3920,13,131,130,0
2020-03-30,CT,2571,0,578,36,0,2
2020-03-03,IN,0,0,0,0,0,0
2020-11-27,NC,356518,335266,3376,5734,5528,42
2020-04-18,AL,4775,4639,230,239,225,17
2021-07-03,MI,1003568,897907,141,21063,19805,1
2021-03-22,CT,299667,278188,2976,7841,6452,9
2020-05-12,CT,34333,32461,568,3041,2327,33
2020-12-27,WI,508580,470818,2558,5039,4692,10
2021-04-06,NC,915581,793605,1139,12828,11338,10
2022-01-27,NC,2380847,2004004,24769,21137,18536,73
2021-12-07,CT,432675,393389,1919,8945,7328,20
2021-02-02,WI,594217,544260,1296,6480,5937,44
2020-06-05,NC,33370,33366,1253,1075,1075,10
2022-01-15,IN,1425877,0,0,20226,19491,0
2021-01-13,DE,69125,66100,893,994,889,3
2021-08-19,MD,483641,0,1060,9940,9718,10
2021-07-16,VT,22961,0,20,252,0,0
2021-07-20,NC,1020040,871624,1387,13722,12099,8
2020-12-17,IN,447235,0,6352,7158,6872,80
2021-04-03,MD,415660,0,1275,8892,8684,16
2021-02-07,MS,284310,178290,434,6798,4773,7
2021-12-31,ME,146736,106073,0,1531,1406,0
2020-03-06,MT,0,0,0,0,0,0
2020-02-11,ND,0,0,0,0,0,0
2021-12-09,DE,158600,144941,849,2210,2024,4
2021-09-21,CT,386182,350019,394,8477,6973,15
2020-04-08,NC,3448,3448,300,72,72,9
2020-01-22,MT,0,0,0,0,0,0
2020-09-21,DE,19874,18865,90,627,550,0
2020-05-13,WI,10902,10902,291,421,421,3
2020-09-14,MI,222404,201745,1552,6951,6627,9
2021-07-28,NV,353746,353746,1179,5874,0,20
2020-06-22,WA,28814,0,399,1276,0,6
2020-07-16,CT,47750,45771,114,4389,3515,9
2021-03-12,ND,100942,95277,95,1457,0,2
2021-10-29,NV,449322,438216,0,7631,0,0
2021-07-12,ND,110899,101651,42,1532,0,0
2020-03-11,NV,7,0,2,0,0,0
2020-04-27,NC,9335,9335,411,384,384,24
2020-03-07,MT,0,0,0,0,0,0
2020-05-19,MD,41546,0,1784,2184,2078,36
2020-10-14,CT,61861,59384,164,4537,3637,4
2022-01-31,MI,2258465,1980613,23285,32263,29843,66
2022-02-20,WI,1564381,1374651,0,13068,11724,0
2020-09-04,DE,18183,17212,148,608,536,2
2021-01-09,ID,149235,122736,977,1528,1349,5
2021-01-01,WA,247587,0,2756,3461,0,0
2020-06-05,WA,23010,0,352,1149,0,11
2020-05-02,IL,58505,58505,2450,2559,2559,102
2020-06-21,DE,10934,10013,45,435,410,0
2022-01-31,NV,656898,624009,8810,8951,0,37
2020-12-16,CT,157781,148383,2319,5506,4449,40
2022-01-23,DE,240179,219184,1678,2480,2272,0
2021-03-14,NH,78615,0,296,1199,0,0
2020-02-22,IL,2,0,0,0,0,0
2020-09-24,MT,11548,11548,328,167,167,2
2021-01-12,NH,53148,0,841,878,0,9
2021-05-25,ME,67295,49298,163,825,797,1
2020-03-01,WI,0,0,0,0,0,0
2020-09-28,WI,124217,117588,1739,1293,1283,2
2021-01-11,DE,67482,64580,561,986,881,14
2020-02-04,ME,0,0,0,0,0,0
2021-10-18,CT,398270,361065,383,8718,7138,0
2021-10-05,WA,670872,0,2394,7860,0,53
2021-10-22,ME,100869,71926,488,1120,1036,5
2021-01-02,NV,228871,228871,1825,3151,0,5
2021-07-20,IL,1403508,1403508,745,25845,23383,4
2020-12-04,ND,82504,82504,555,1007,0,18
2020-03-23,ME,109,0,16,0,0,0
2020-10-22,NC,253031,243387,2504,4430,4346,35
2021-12-25,MD,661141,0,9933,11680,11446,25
2021-09-14,MI,1098520,979324,3320,21873,20553,19
2021-04-03,MO,569579,0,348,8818,0,5
2021-01-25,AL,443955,355178,2932,9191,7389,66
2021-06-09,NV,326583,326583,217,5612,0,2
2020-02-04,ND,0,0,0,0,0,0
2020-06-18,AL,28637,28267,733,1129,1051,7
2021-06-02,NV,324681,324681,419,5593,0,3
2020-05-29,IL,117455,117455,1622,5270,5270,84
2022-01-09,MS,586547,333351,0,10527,7042,0
2020-02-14,MS,0,0,0,0,0,0
2021-12-29,VT,58323,0,869,447,0,0
2020-02-26,ND,0,0,0,0,0,0
2021-11-03,NH,137778,0,622,1581,0,9
2021-04-14,VT,20106,0,92,235,0,1
2020-05-01,IN,18630,0,795,1166,1064,61
2020-01-26,MO,0,0,0,0,0,0
2022-02-06,MT,250029,197057,0,3031,3031,0
2020-01-24,ID,0,0,0,0,0,0
2021-11-14,DE,147875,135263,342,2141,1961,0
2020-05-27,NV,8113,8113,115,402,0,6
2020-10-11,NE,52447,0,498,519,0,0
2020-04-07,NV,2087,0,134,71,0,13
2020-03-03,WA,14,0,13,9,0,3
2020-12-09,ND,86707,84735,557,1103,0,23
2021-01-27,WI,585600,536546,1559,6302,5787,38
2020-10-08,MI,252717,228852,1587,7245,6912,13
2021-06-20,IN,751455,0,213,13789,13366,0
2021-11-23,ID,304563,241556,635,3883,3203,21
2020-03-28,ME,211,0,43,1,0,0
2020-08-26,AL,119505,111296,1694,3239,2850,23
2022-01-27,ID,372442,292409,3777,4365,3589,8
2020-11-02,MO,210365,0,5647,3580,0,35
2020-05-21,MD,43531,0,1208,2262,2153,36
2021-11-04,CA,4929176,4680273,9711,71759,0,113
2021-03-04,WI,619942,565808,855,7082,6470,13
2020-12-25,IN,488321,0,5458,7744,7447,39
2021-01-30,MT,93762,93762,516,1232,1232,5
2021-07-05,MO,624463,0,729,9340,0,0
2021-05-11,MD,453800,0,399,9476,9262,7
2021-08-28,DE,118926,109929,382,1877,1719,2
2022-02-14,WA,1386404,0,1998,11373,0,57
2020-04-24,ID,1870,1750,34,54,54,0
2020-01-27,MS,0,0,0,0,0,0
2021-10-30,DE,143950,131828,387,2091,1918,2
2021-07-17,VT,22970,0,9,252,0,0
2020-10-23,CA,886865,886865,6141,17185,17185,62
2021-07-25,DE,110797,103018,68,1698,1552,0
2021-10-11,IN,987164,0,1574,16054,15535,0
2020-10-15,ME,5865,5243,29,145,144,1
2020-02-19,ND,0,0,0,0,0,0
2020-07-31,WI,56934,52940,855,941,934,15
2020-05-05,AL,8505,8327,317,480,457,25
2020-10-29,MO,197671,0,3421,3424,0,35
2021-12-13,ME,131379,94035,1382,1376,1268,9
2022-02-01,NC,2449974,2062140,9740,21473,18808,53
2021-04-28,MD,445493,0,1002,9305,9091,9
2021-06-16,CA,3698626,3698626,699,62534,62534,19
2021-02-09,ID,166095,135118,437,1780,1567,4
2021-02-18,WA,330778,0,1011,4803,0,44
2022-02-23,DE,255385,232950,98,2703,2467,1
2021-12-27,CT,489211,439431,14654,9103,7449,26
2021-01-23,IL,1098527,1098527,5152,20645,18711,111
2020-09-06,CT,53365,51221,0,4468,3583,0
2020-10-30,CA,916918,916918,4014,17547,17547,45
2021-08-31,CT,373072,339252,1003,8358,6882,0
2021-09-18,CA,4606949,4406854,9385,67483,67483,125
2020-10-02,VT,1622,0,9,57,0,0
2021-07-15,NE,225941,0,127,2275,0,5
2020-07-30,ID,20246,19020,567,177,155,4
2020-05-31,IL,120260,120260,1343,5390,5390,60
2021-04-06,MD,419055,0,867,8938,8729,15
2021-09-23,ID,248094,197132,1345,2719,2317,32
2020-11-30,MT,62198,62198,397,681,681,10
2021-05-12,ND,108877,100245,114,1503,0,1
2020-08-23,MD,104102,0,579,3818,3667,11
2021-09-16,NE,257787,257787,881,2371,2371,3
2020-06-07,ME,2570,2295,0,99,99,0
2020-08-16,ND,8647,8647,60,126,0,1
2020-12-15,MT,74040,74040,737,826,826,8
2020-08-15,ND,8587,8587,143,125,0,4
2020-04-22,DE,3436,3387,128,92,82,3
2021-05-26,CT,346980,317770,88,8227,6770,6
2020-07-28,VT,1291,0,3,56,0,0
2020-11-24,CA,1125699,1125699,15329,18817,18817,21
2021-01-24,ND,96874,92799,57,1411,0,0
2020-01-24,DE,0,0,0,0,0,0
2021-10-24,NV,445677,434898,0,7523,0,0
2022-01-07,MI,1855658,1636611,26584,29955,27822,11
2021-02-20,DE,86342,81878,214,1366,1235,23
2020-08-03,MT,4314,4314,121,64,64,3
2021-02-09,CT,264608,248486,869,7298,5979,16
2021-04-25,MD,443257,0,906,9263,9049,15
2021-09-22,MO,807992,0,2113,11314,0,24
2020-12-18,AL,316183,260170,4131,6302,5238,60
2021-07-15,ND,110975,101710,17,1536,0,0
2022-02-14,NV,675186,640069,1864,9362,0,27
2022-02-01,VT,97006,0,332,516,0,5
2021-12-05,IN,1118335,0,0,17712,17117,0
2020-06-19,MI,112501,102386,848,6212,5908,11
2021-11-13,AL,837218,618075,247,16276,12646,11
2020-07-16,IL,159082,157950,1257,7452,7251,25
2020-07-15,IL,157825,156693,1187,7427,7226,8
2020-04-12,IL,20852,0,1672,720,0,43
2020-11-08,NC,292667,279048,2196,5013,4883,32
2020-07-12,NH,6054,0,30,391,0,0
2020-03-14,ID,1,0,1,0,0,0
2021-12-21,IL,1985779,1985779,10264,30401,27291,71
2021-12-01,NV,471484,458369,843,8032,0,15
2021-06-04,NE,223762,0,43,2249,0,0
2020-05-10,MO,10236,0,65,655,0,12
2020-12-13,NH,30956,0,712,603,0,3
2021-05-25,MO,597367,0,453,9071,0,9
2020-03-26,MI,13376,13087,1218,165,150,52
2020-09-14,NV,74043,73814,277,1491,0,4
2020-06-15,ME,2819,2499,9,101,100,0
2020-06-23,ID,4402,3943,148,89,69,0
2022-01-03,MI,1775868,1568573,65597,29342,27286,151
2021-06-01,NC,992626,851685,293,13467,11879,11
2021-09-20,WA,628731,0,1977,7271,0,24
2021-03-02,WI,618307,564592,607,7050,6440,36
2020-07-13,NV,28744,28515,850,617,0,0
2020-08-14,ID,27173,25385,542,265,239,14
2021-04-18,ID,185000,148449,52,2017,1757,0
2021-08-27,MO,752773,0,2593,10449,0,14
2020-12-28,NE,162967,0,1005,1587,0,28
2020-05-12,MD,34061,0,688,1834,1741,53
2022-01-23,NV,614505,587106,0,8736,0,0
2020-07-20,IN,57206,0,635,2808,2623,2
2020-07-11,ID,10505,9775,577,102,82,1
2021-08-09,MT,118270,105335,130,1723,1723,1
2020-04-22,WA,12468,0,217,692,0,10
2021-07-13,ND,110926,101668,27,1536,0,4
2021-09-28,CT,389730,353117,553,8626,7049,33
2020-08-26,DE,17227,16259,67,604,533,0
2020-07-02,NH,5822,0,20,375,0,2
2020-12-10,ID,118028,98885,1825,1136,1023,33
2021-10-24,AL,816474,610573,295,16028,12447,14
2021-04-15,DE,100955,94520,402,1595,1455,4
2020-04-23,VT,767,0,3,45,0,3
2021-04-12,IL,1282205,1282205,2433,23809,21523,16
2021-10-24,WI,867512,777244,0,9259,8342,0
2020-10-19,WI,183142,173891,7915,1617,1600,29
2022-02-01,MD,979151,0,1583,13532,13276,48
2021-02-10,MO,539232,0,950,8311,0,17
2021-06-14,MT,112850,100718,31,1643,1643,2
2021-10-10,MD,544219,0,1333,10625,10397,11
2021-11-01,MO,856382,0,1121,12203,0,148
2020-09-24,CT,56472,54113,157,4499,3603,2
2020-02-03,CT,0,0,0,0,0,0
2021-09-11,ND,122454,110233,103,1573,0,0
2020-06-12,MT,588,588,15,18,18,0
2021-12-02,WA,778647,0,2126,9380,0,35
2021-04-28,VT,21284,0,46,241,0,0
2021-12-26,CA,5264182,4990016,0,75461,0,0
2020-04-10,MS,3860,3836,180,272,271,14
2020-08-02,NH,6634,0,21,417,0,1
2020-09-06,WA,77783,0,357,1953,0,0
2020-09-21,NE,41484,0,337,452,0,10
2022-02-12,WI,1553551,1365185,0,12877,11556,0
2021-01-12,MT,87077,87077,424,1067,1067,10
2020-09-20,ND,18244,18244,286,193,0,1
2021-08-03,WA,477507,0,2119,6136,0,9
2021-10-26,MD,557192,0,597,10855,10625,18
2021-06-02,CT,347678,318314,115,8247,6783,3
2020-03-02,IL,4,0,1,0,0,0
2022-01-25,CT,687555,617027,3824,9773,7974,-1
2021-10-09,WI,836974,750587,1917,9021,8121,15
2021-01-27,ME,38454,31064,284,568,558,6
2021-01-11,ID,150239,123517,572,1544,1363,10
2021-09-12,IL,1570486,1570486,3050,26927,24331,41
2022-02-01,MT,243133,192748,953,3016,3016,16
2021-09-04,WA,578669,0,3975,6704,0,13
2022-02-07,MT,251920,198394,1891,3037,3037,6
2020-02-11,ID,0,0,0,0,0,0
2021-05-31,WI,674420,610166,141,7856,7078,26
2021-10-02,MS,490256,282257,520,9656,6473,5
2022-02-25,NH,297729,0,859,2373,0,3
2021-08-01,MD,469095,0,547,9854,9634,5
2021-06-27,AL,548094,422764,154,11515,9194,5
2021-01-05,MS,231690,154963,2916,5853,4327,45
2021-07-27,IL,1413490,1413490,1669,25886,23414,5
2020-11-19,MS,143587,117881,1426,4091,3515,37
2021-01-15,NV,258050,258050,1878,3698,0,40
2021-03-15,MI,718912,650500,3447,16887,15885,22
2021-05-06,AL,529687,411732,334,11229,8967,9
2020-02-17,ME,0,0,0,0,0,0
2020-01-24,NC,0,0,0,0,0,0
2021-03-29,WA,361705,0,912,5226,0,8
2021-01-13,WI,558020,513270,2771,5679,5248,46
2020-12-06,NH,24771,0,633,564,0,5
2021-07-26,ID,198840,159029,182,2188,1905,3
2020-09-26,CA,798237,798237,4197,15361,15361,105
2021-10-12,MI,1203683,1068032,4833,22763,21372,25
2021-11-06,ME,107772,76931,35,1207,1113,1
2021-05-23,MI,992852,888954,509,20369,19153,37
2021-03-14,WI,625359,569638,314,7176,6536,-2
2020-11-20,NE,111321,0,2314,897,0,43
2021-08-21,MI,1042101,930847,1428,21394,20114,1
2021-06-02,ME,67986,49749,106,837,809,10
2020-03-17,NC,39,39,6,1,1,0
2021-03-01,MI,690394,626976,1814,16664,15675,20
2020-04-30,IL,52918,52918,2563,2355,2355,140
2020-01-29,CT,0,0,0,0,0,0
2020-07-14,MI,143429,130194,1696,6414,6104,2
2021-10-22,MI,1247023,1104634,4357,23309,21862,31
2021-03-22,NC,891190,775483,896,12662,11197,9
2020-05-08,ID,2205,2027,27,67,67,0
2021-06-22,NC,1001371,858041,327,13594,11986,3
2022-01-26,ME,171524,126046,1527,1728,1580,12
2021-07-19,WA,461502,0,529,6043,0,1
2020-11-27,NH,19313,0,537,517,0,3
2020-11-11,NE,91100,0,2435,731,0,1
2021-03-30,NE,210548,0,449,2177,0,2
2021-12-07,MD,595861,0,1190,11305,11073,11
2020-04-30,ND,1067,1067,34,19,0,0
2020-10-20,NH,9828,0,82,468,0,0
2020-09-28,NH,8208,0,36,439,0,0
2021-04-01,ND,103460,96810,161,1466,0,0
2021-12-15,IL,1921433,1921433,9784,30076,27013,91
2021-05-16,MO,593458,0,207,8994,0,0
2020-02-19,WA,1,0,0,0,0,0
2021-02-12,MO,541190,0,951,8348,0,18
2020-07-22,NH,6295,0,33,402,0,2
2021-11-10,CT,406752,368915,533,8809,7219,3
2021-06-22,CA,3704640,3704640,635,62701,62701,8
2020-01-29,ID,0,0,0,0,0,0
2022-02-08,MD,988943,0,796,13787,13528,42
2020-05-22,NV,7401,7401,130,387,0,-10
2020-05-14,VT,856,0,1,52,0,0
2021-11-12,ND,154950,130591,499,1815,0,11
2021-01-27,VT,10575,0,69,174,0,0
2020-10-17,MD,135127,0,798,4177,4018,7
2020-12-02,CA,1245951,1245951,20762,19368,19368,119
2021-05-31,IN,744148,0,452,13601,13185,0
2021-01-07,DE,64359,61634,573,949,846,2
2020-07-19,AL,67556,65809,1558,1832,1682,42
2021-08-13,IN,796733,0,2656,14121,13691,12
2020-07-26,IL,172666,171424,1541,7590,7398,1
2020-05-07,NE,7446,0,658,90,0,4
2021-12-28,DE,173824,158854,566,2276,2085,5
2020-05-18,DE,8400,7573,110,304,284,7
2021-07-02,ND,110734,101548,5,1528,0,0
2021-05-30,CA,3684388,3684388,1079,62006,62006,7
2020-05-18,WI,12687,12687,144,459,459,6
2020-06-30,NE,19131,0,137,274,0,5
2020-08-13,ME,4115,3697,26,126,125,0
2020-12-07,NV,170587,170587,2448,2319,0,4
2020-08-22,MS,80850,76816,408,2702,2549,3
2020-07-27,ME,3838,3433,6,121,120,2
2021-07-12,DE,110093,102428,19,1695,1550,0
2021-09-02,NV,393188,393188,1136,6565,0,26
2021-12-13,WI,1033629,920004,9535,10425,9381,39
2021-05-18,ID,190472,152469,193,2073,1809,4
2020-03-01,CA,34,34,0,0,0,0
2021-10-28,WA,722487,0,3354,8585,0,31
2020-08-25,IN,88421,0,829,3228,3018,16
2020-12-02,AL,257723,215744,3526,5452,4602,41
2022-02-11,VT,100474,0,0,537,0,0
2021-09-30,ME,90727,64782,738,1024,949,2
2021-03-30,ME,50504,38712,251,743,720,5
2020-04-05,CA,13438,13438,1412,319,319,43
2021-05-29,AL,543116,419475,130,11382,9092,5
2021-10-28,ID,289796,230499,873,3509,2930,8
2020-11-16,IL,585248,585248,11632,11204,10779,42
2020-07-31,CA,493588,493588,8086,8939,8939,188
2020-11-30,MS,158852,125085,2365,4405,3684,45
2021-06-25,CT,349120,319465,127,8275,6805,1
2021-11-22,VT,44134,0,216,390,0,1
2021-06-26,CA,3710544,3710544,1683,62945,62945,55
2020-01-27,MT,0,0,0,0,0,0
2021-05-31,NH,98746,0,20,1353,0,0
2020-11-27,VT,3870,0,91,68,0,0
2021-06-28,ID,194824,155959,46,2145,1869,0
2020-02-19,ME,0,0,0,0,0,0
2020-11-22,IL,656298,656298,10012,12051,11506,99
2021-11-15,VT,41734,0,202,381,0,2
2020-09-10,CT,54093,51877,222,4478,3593,4
2021-04-25,MS,311825,191083,128,7287,5028,3
2021-06-24,NH,99392,0,26,1369,0,0
2020-05-25,DE,9205,8328,94,337,314,11
2021-06-29,NE,224627,0,80,2260,0,-1
2021-05-17,AL,539881,417435,372,11317,9037,5
2021-09-30,MO,821622,0,1889,11515,0,22
2021-11-19,ID,303050,240516,656,3845,3174,39
2021-08-29,IN,851254,0,3777,14411,13972,0
2021-10-13,IN,991460,0,2695,16134,15611,33
2022-02-24,AL,1277907,923599,1234,18225,14035,0
2021-04-25,WA,395295,0,1347,5434,0,0
2021-04-28,MT,108489,98796,202,1567,1567,1
2021-03-03,IL,1191520,1191520,2104,22853,20626,50
2021-02-14,ND,98643,93832,46,1431,0,0
2021-04-24,DE,103883,97051,291,1615,1474,6
2020-12-04,WI,432207,404555,5673,3842,3625,69
2021-08-20,MT,122318,108790,469,1755,1755,3
2021-12-19,ID,313967,248830,0,4068,3359,0
2022-01-01,AL,910016,669006,4987,16711,12977,9
2022-01-05,ID,323965,256647,1441,4192,3459,4
2022-01-18,CT,657680,590585,4264,9564,7807,10
2020-10-06,CA,828461,828461,1677,16046,16046,26
2020-03-17,MT,11,0,4,0,0,0
2021-05-01,CA,3640226,3640226,2094,60625,60625,158
2021-10-26,ID,287679,228889,1344,3473,2900,45
2020-03-11,ME,0,0,0,0,0,0
2021-06-05,NE,223790,0,28,2249,0,0
2021-01-30,NH,65362,0,524,1042,0,6
2021-01-28,MS,274927,173720,1776,6647,4698,29
2021-01-25,ME,37708,30496,662,558,549,11
2021-03-20,MS,303730,187093,151,7146,4944,3
2021-06-12,IN,749097,0,443,13732,13312,32
2020-02-13,VT,0,0,0,0,0,0
2020-07-17,NC,95651,95324,1966,1746,1744,22
2020-06-26,MT,852,852,23,22,22,0
2020-02-24,ID,0,0,0,0,0,0
2022-02-04,MD,984492,0,1694,13655,13397,44
2020-04-26,DE,4301,4248,130,125,114,13
2021-12-15,NE,325655,242560,935,3282,2744,6
2020-01-26,ND,0,0,0,0,0,0
2020-12-26,ND,91465,88803,110,1266,0,2
2021-02-11,ID,166876,135711,323,1791,1577,0
2020-10-30,IN,175893,0,3163,4270,4047,26
2020-04-26,ND,867,867,64,17,0,1
2020-08-19,ME,4253,3812,18,128,127,1
2020-05-03,CA,53616,53616,1419,2138,2138,55
2020-11-24,ND,75478,75478,1077,887,0,4
2021-06-13,ID,193665,155006,75,2116,1845,0
2022-01-02,NE,342939,252799,0,3341,2783,0
2022-02-11,NC,2536131,2130538,6310,22058,19285,53
2021-11-19,ME,115846,82661,836,1270,1171,2
2020-09-11,NC,185190,181579,1703,3293,3271,35
2020-12-27,MS,211354,146635,1832,5409,4125,51
2021-11-01,ME,105117,75076,858,1179,1091,12
2021-12-16,ME,135318,97006,1152,1430,1314,25
2021-04-11,AL,518191,405449,168,11061,8840,7
2020-07-28,NE,25144,0,320,313,0,0
2021-08-23,MD,487893,0,925,9969,9747,4
2020-02-19,NE,0,0,0,0,0,0
2022-02-18,CT,719327,644741,1263,10357,8478,33
2021-02-28,NH,75424,0,258,1170,0,0
2021-11-11,DE,146800,134343,316,2125,1947,0
2021-08-23,DE,117051,108339,280,1854,1697,0
2020-12-21,CA,1892348,1892348,37892,22715,22715,144
2020-11-21,MO,304075,0,2436,4535,0,68
2021-09-11,ME,80510,57751,7,961,897,0
2021-07-15,IL,1399270,1399270,861,25811,23350,8
2020-04-23,NH,1670,0,82,51,0,3
2020-05-09,NH,3011,0,64,131,0,10
2021-11-28,IN,1094600,0,2528,17386,16805,0
2021-01-22,NH,60951,0,657,971,0,9
2022-02-21,MD,998888,0,752,14049,13786,38
2020-07-14,CT,47530,45547,20,4372,3497,1
2021-03-22,MD,400705,0,682,8721,8514,16
2020-03-03,MO,0,0,0,0,0,0
2021-05-18,NV,321368,321368,287,5540,0,7
2021-09-28,NV,419379,419379,902,7073,0,28
2021-12-16,IN,1176411,0,5461,18332,17704,60
2020-11-14,DE,28937,27702,401,736,646,2
2022-01-23,VT,89058,0,0,489,0,0
2020-10-16,WI,175227,166186,4105,1588,1574,23
2020-02-21,MI,0,0,0,0,0,0
2021-12-17,ND,169161,139192,165,1980,0,3
2020-10-24,DE,24128,23014,123,680,599,2
2021-06-18,VT,22797,0,3,249,0,0
2021-07-31,VT,23307,0,64,252,0,0
2020-07-10,MT,1593,1593,24,28,28,1
2020-10-12,MI,258848,234419,1997,7313,6978,23
2020-03-01,NE,0,0,0,0,0,0
